date,decimal_year,Julian_Day,Year,GHIsat,GHIg
2011-08-14,2011.61643835616,226,2011,7.93286346060838,7.07155
2011-08-15,2011.61917808219,227,2011,8.29479130581199,7.4974
2011-08-16,2011.62191780822,228,2011,8.1850836120056,7.65116666666667
2011-08-17,2011.62465753425,229,2011,8.15199907764452,7.6403
2011-08-18,2011.62739726027,230,2011,8.27346126928514,7.49785
2011-08-19,2011.6301369863,231,2011,8.02051453081022,7.64078333333333
2011-08-20,2011.63287671233,232,2011,8.21112485623376,7.4364
2011-08-21,2011.63561643836,233,2011,7.96126660670953,7.39596666666667
2011-08-22,2011.63835616438,234,2011,8.24278977942869,7.32306666666667
2011-08-23,2011.64109589041,235,2011,8.07455225855394,7.39656666666667
2011-08-24,2011.64383561644,236,2011,7.94936951899587,7.3052
2011-08-25,2011.64657534247,237,2011,8.23083274023564,7.46048333333333
2011-08-26,2011.64931506849,238,2011,7.91154339481342,7.3788
2011-08-27,2011.65205479452,239,2011,8.19000466014789,7.39076666666667
2011-08-28,2011.65479452055,240,2011,7.80288298578492,7.31545
2011-08-29,2011.65753424658,241,2011,8.08367779713246,7.27141666666667
2011-08-30,2011.6602739726,242,2011,7.75925526614091,6.93426666666667
2011-08-31,2011.66301369863,243,2011,7.62684617732721,6.6668
2011-09-01,2011.66575342466,244,2011,7.4301643023336,6.21141666666667
2011-09-02,2011.66849315068,245,2011,7.65794096298223,7.0454
2011-09-03,2011.67123287671,246,2011,7.88137533599095,7.0372
2011-09-04,2011.67397260274,247,2011,7.53309553157728,7.0275
2011-09-05,2011.67671232877,248,2011,7.72124810757453,7.04038333333333
2011-09-06,2011.67945205479,249,2011,7.22594425142864,6.37551666666667
2011-09-07,2011.68219178082,250,2011,7.68853773775618,6.80481666666667
2011-09-08,2011.68493150685,251,2011,7.50578072792028,6.85646666666667
2011-09-09,2011.68767123288,252,2011,7.18766380115433,6.32501666666667
2011-09-10,2011.6904109589,253,2011,7.44871032845547,6.409
2011-09-11,2011.69315068493,254,2011,7.22180057722046,6.6841
2011-09-12,2011.69589041096,255,2011,7.39088286044511,6.55773333333333
2011-09-13,2011.69863013699,256,2011,7.20458707334394,6.69188333333333
2011-09-14,2011.70136986301,257,2011,7.46594274176621,6.5844
2011-09-15,2011.70410958904,258,2011,7.20678428740224,6.49465
2011-09-16,2011.70684931507,259,2011,7.35324767781114,6.46091666666667
2011-09-17,2011.7095890411,260,2011,7.19419878134989,6.4962
2011-09-18,2011.71232876712,261,2011,6.99490158966656,6.27215
2011-09-19,2011.71506849315,262,2011,7.15296341370361,6.31541666666667
2011-09-20,2011.71780821918,263,2011,6.93621560298878,6.25735
2011-09-21,2011.72054794521,264,2011,7.12418207831045,6.33946666666667
2011-09-22,2011.72328767123,265,2011,6.87686842573146,6.51006666666667
2011-09-23,2011.72602739726,266,2011,6.58329298108181,5.62221666666667
2011-09-25,2011.73150684932,268,2011,6.72575693824908,5.62281666666667
2011-09-26,2011.73424657534,269,2011,6.81720570360135,5.93131666666667
2011-09-27,2011.73698630137,270,2011,6.6127088160852,5.97808333333333
2011-09-28,2011.7397260274,271,2011,6.21919392624109,5.94738333333333
2011-09-29,2011.74246575342,272,2011,5.63555728440882,5.87575
2011-09-30,2011.74520547945,273,2011,6.65476997968816,5.93195
2011-10-01,2011.74794520548,274,2011,6.36011106976251,5.29016666666667
2011-10-02,2011.75068493151,275,2011,6.59100181263673,5.84371666666667
2011-10-03,2011.75342465753,276,2011,6.50633362225081,5.70801666666667
2011-10-04,2011.75616438356,277,2011,6.25332879825414,5.83265
2011-10-05,2011.75890410959,278,2011,6.48407286821407,5.69395
2011-10-06,2011.76164383562,279,2011,6.15979070159016,5.50338333333333
2011-10-07,2011.76438356164,280,2011,6.37724564784585,5.7211
2011-10-08,2011.76712328767,281,2011,5.91091615437564,5.40255833333333
2011-10-09,2011.7698630137,282,2011,6.26190011373001,5.61358333333333
2011-10-10,2011.77260273973,283,2011,6.08165246516883,5.54233333333333
2011-10-11,2011.77534246575,284,2011,5.99727916244317,5.29630833333333
2011-10-12,2011.77808219178,285,2011,5.55008760066974,4.824025
2011-10-13,2011.78082191781,286,2011,5.9243375364349,5.37518333333333
2011-10-14,2011.78356164384,287,2011,6.16308899454532,5.32555
2011-10-15,2011.78630136986,288,2011,5.74503288083853,5.23616666666667
2011-10-16,2011.78904109589,289,2011,5.89484068678235,5.08781666666667
2011-10-17,2011.79178082192,290,2011,5.65104894629875,4.99825
2011-10-18,2011.79452054795,291,2011,5.90128874946075,5.23003333333333
2011-10-19,2011.79726027397,292,2011,5.72992153686527,4.44566666666667
2011-10-20,2011.8,293,2011,5.67482794136748,5.23823333333333
2011-10-21,2011.80273972603,294,2011,4.98366318292349,4.34991666666667
2011-10-22,2011.80547945205,295,2011,4.8851253427563,4.55711666666667
2011-10-23,2011.80821917808,296,2011,5.28658966652031,4.75825
2011-10-24,2011.81095890411,297,2011,5.17992555304027,4.60026666666667
2011-10-26,2011.81643835616,299,2011,5.33990445440201,4.4572
2011-10-27,2011.81917808219,300,2011,5.09766391376367,4.37728333333333
2011-10-31,2011.8301369863,304,2011,5.18843709985556,4.65573333333333
2011-11-01,2011.83287671233,305,2011,5.43054301121113,4.68436666666667
2011-11-02,2011.83561643836,306,2011,5.26370370106889,4.58413333333333
2011-11-08,2011.85205479452,312,2011,5.24221193365161,4.28655
2011-11-09,2011.85479452055,313,2011,4.99958138248717,4.4505
2011-11-11,2011.8602739726,315,2011,4.96676992200772,4.25251666666667
2011-11-12,2011.86301369863,316,2011,4.6468756562244,4.19843333333333
2011-11-13,2011.86575342466,317,2011,4.79503995460423,4.12113333333333
2011-11-15,2011.87123287671,319,2011,4.88430277841203,4.2783
2011-11-22,2011.8904109589,326,2011,4.75385897860459,3.84378333333333
2011-11-26,2011.90136986301,330,2011,4.59582389511317,3.77326666666667
2011-11-28,2011.90684931507,332,2011,4.29165022068773,3.7918
2011-11-29,2011.9095890411,333,2011,4.56660513149722,3.84023333333333
2011-12-01,2011.91506849315,335,2011,4.46855664674347,3.68176666666667
2011-12-03,2011.92054794521,337,2011,4.42038497298665,3.699825
2011-12-05,2011.92602739726,339,2011,4.37819301624007,3.79205
2011-12-06,2011.92876712329,340,2011,4.21478290692561,3.61113333333333
2011-12-07,2011.93150684932,341,2011,4.11803225628771,3.60131666666667
2011-12-08,2011.93424657534,342,2011,4.32139782796809,3.56715
2011-12-10,2011.9397260274,344,2011,4.42988052410364,3.50856666666667
2011-12-12,2011.94520547945,346,2011,4.29481466147437,3.68335
2011-12-17,2011.95890410959,351,2011,4.28365968188168,3.6079
2011-12-19,2011.96438356164,353,2011,3.96286994248366,3.33181666666667
2011-12-22,2011.97260273973,356,2011,3.98320217053692,3.16085
2011-12-24,2011.97808219178,358,2011,4.14578030169424,3.50973333333333
2011-12-28,2011.98904109589,362,2011,4.28441624054758,3.6002
2011-12-29,2011.99178082192,363,2011,4.05847778498592,3.58556666666667
