date,decimal_year,Julian_Day,Year,GHIsat,GHIg
2008-05-08,2008.34972677596,129,2008,8.4071266147012,7.60525
2008-05-09,2008.35245901639,130,2008,9.10609331690588,7.55591666666667
2008-05-10,2008.35519125683,131,2008,8.87298681934945,8.37568333333333
2008-05-11,2008.35792349727,132,2008,8.73280957173684,8.075275
2008-05-12,2008.3606557377,133,2008,8.38405897013752,6.83560833333333
2008-05-16,2008.37158469945,137,2008,9.03252416702196,8.44841666666667
2008-05-17,2008.37431693989,138,2008,8.97829628923707,8.2984
2008-05-18,2008.37704918033,139,2008,8.65819361518604,7.73035
2008-05-19,2008.37978142077,140,2008,9.17888460319614,8.487425
2008-05-22,2008.38797814208,143,2008,8.79900002495101,8.45525
2008-05-23,2008.39071038251,144,2008,9.1436618112597,8.32775
2008-05-24,2008.39344262295,145,2008,8.751129720141,8.13228333333333
2008-05-25,2008.39617486339,146,2008,9.3199822726075,8.6285
2008-05-26,2008.39890710383,147,2008,9.14310605194941,8.52725
2008-05-27,2008.40163934426,148,2008,9.14386743928948,8.47943333333333
2008-05-28,2008.4043715847,149,2008,9.37358626178989,8.65206666666667
2008-05-29,2008.40710382514,150,2008,9.09366785815774,8.6264
2008-05-30,2008.40983606557,151,2008,9.10283366108852,8.60605
2008-05-31,2008.41256830601,152,2008,9.00727218508779,8.58011666666667
2008-06-01,2008.41530054645,153,2008,9.47125099606647,8.62016666666667
2008-06-02,2008.41803278689,154,2008,9.15710448319834,8.45648333333333
2008-06-03,2008.42076502732,155,2008,9.30694214888153,8.62238333333333
2008-06-04,2008.42349726776,156,2008,9.29023253876501,8.44958333333333
2008-06-05,2008.4262295082,157,2008,8.77992250293248,8.12253333333333
2008-06-06,2008.42896174863,158,2008,9.19960545789753,8.20541666666667
2008-06-07,2008.43169398907,159,2008,9.00622540584428,8.43045
2008-06-08,2008.43442622951,160,2008,9.13813472734374,8.34548333333333
2008-06-09,2008.43715846995,161,2008,8.68809444453753,7.85156666666667
2008-06-10,2008.43989071038,162,2008,9.31428291097586,8.59215
2008-06-11,2008.44262295082,163,2008,8.6226076875963,7.85651666666667
2008-06-12,2008.44535519126,164,2008,9.08905436386846,8.62166666666667
2008-06-13,2008.44808743169,165,2008,9.49489704255456,8.73795
2008-06-14,2008.45081967213,166,2008,9.12069594887202,8.75506666666667
2008-06-15,2008.45355191257,167,2008,9.32620449188851,8.52175
2008-06-16,2008.45628415301,168,2008,9.21185768029958,8.6564
2008-06-17,2008.45901639344,169,2008,9.46483027718,8.76606666666667
2008-06-18,2008.46174863388,170,2008,9.15522213641784,8.63981666666667
2008-06-19,2008.46448087432,171,2008,9.44805722208451,8.681
2008-06-20,2008.46721311475,172,2008,9.50509280984731,8.79518333333333
2008-06-21,2008.46994535519,173,2008,9.12883124773078,8.58108333333333
2008-06-22,2008.47267759563,174,2008,9.4418188042897,8.56933333333333
2008-06-23,2008.47540983607,175,2008,9.05798495210093,8.54588333333333
2008-06-24,2008.4781420765,176,2008,9.38806817086728,8.54818333333333
2008-06-25,2008.48087431694,177,2008,8.98457994055875,8.193
2008-06-26,2008.48360655738,178,2008,8.77478391207422,7.92646666666667
2008-06-27,2008.48633879781,179,2008,8.96739595964501,8.28331666666667
2008-06-28,2008.48907103825,180,2008,8.98026976434204,8.22451666666667
2008-06-29,2008.49180327869,181,2008,9.16409526726942,8.19504166666667
2008-06-30,2008.49453551913,182,2008,8.78023990540526,8.262675
2008-07-01,2008.49726775956,183,2008,9.37527703959313,8.54341666666667
2008-07-02,2008.5,184,2008,9.05171515063418,7.81873333333333
2008-07-03,2008.50273224044,185,2008,9.19760327795522,8.22151666666667
2008-07-04,2008.50546448087,186,2008,9.07727988558922,8.42393333333333
2008-07-05,2008.50819672131,187,2008,9.18348887649724,8.50666666666667
2008-07-06,2008.51092896175,188,2008,9.12884915405145,8.25836666666667
2008-07-07,2008.51366120219,189,2008,8.98013534606973,8.35766666666667
2008-07-08,2008.51639344262,190,2008,9.16317062914467,8.34621666666667
2008-07-09,2008.51912568306,191,2008,9.11449130780369,8.43493333333333
2008-07-10,2008.5218579235,192,2008,9.36296407811692,8.45731666666667
2008-07-11,2008.52459016393,193,2008,9.16537140833998,8.418
2008-07-12,2008.52732240437,194,2008,9.18104350459686,8.3563
2008-07-13,2008.53005464481,195,2008,8.9748104924526,8.24936666666667
2008-07-14,2008.53278688525,196,2008,8.8785001625079,8.33416666666667
2008-07-15,2008.53551912568,197,2008,9.03727362198953,8.23628333333333
2008-07-16,2008.53825136612,198,2008,8.89888767385604,8.46998333333333
2008-07-17,2008.54098360656,199,2008,9.14651089979305,8.35861666666667
2008-07-18,2008.54371584699,200,2008,8.72127701290555,8.14485
2008-07-19,2008.54644808743,201,2008,8.99429059653479,8.16365
2008-07-20,2008.54918032787,202,2008,8.75280572995878,8.07885
2008-07-21,2008.55191256831,203,2008,8.90057014472145,8.07165
2008-07-22,2008.55464480874,204,2008,9.13579711054331,8.3977
2008-07-23,2008.55737704918,205,2008,8.80376141391399,8.21983333333333
2008-07-24,2008.56010928962,206,2008,9.05051364237325,8.22065
2008-07-25,2008.56284153005,207,2008,8.57443291200575,7.62291666666667
2008-07-26,2008.56557377049,208,2008,9.07582215627127,8.18775
2008-07-27,2008.56830601093,209,2008,8.6357619683773,7.55941666666667
2008-07-28,2008.57103825137,210,2008,8.97585282057449,8.198
2008-07-29,2008.5737704918,211,2008,8.69421268685217,8.11046666666667
2008-07-30,2008.57650273224,212,2008,8.68159814034694,7.85756666666667
2008-07-31,2008.57923497268,213,2008,8.91122186110815,8.04086666666667
2008-08-01,2008.58196721311,214,2008,8.56279744814028,7.95620833333333
2008-08-02,2008.58469945355,215,2008,8.73924981666258,7.8824
2008-08-03,2008.58743169399,216,2008,8.53029004529004,7.75913333333333
2008-08-04,2008.59016393443,217,2008,8.64924561278407,7.6485
2008-08-05,2008.59289617486,218,2008,8.51830515877843,7.85336666666667
2008-08-06,2008.5956284153,219,2008,8.71938561008968,8.03105
2008-08-07,2008.59836065574,220,2008,8.66421811834467,7.8185
2008-08-08,2008.60109289617,221,2008,8.52924119321569,7.95941666666667
2008-08-09,2008.60382513661,222,2008,8.67286486990932,7.8852
2008-08-10,2008.60655737705,223,2008,8.4401794524402,7.83553333333333
2008-08-11,2008.60928961749,224,2008,8.75288847544961,7.86286666666667
2008-08-12,2008.61202185792,225,2008,8.4660187788257,7.8939
2008-08-13,2008.61475409836,226,2008,8.57107584523596,7.75146666666667
2008-08-14,2008.6174863388,227,2008,8.29171872816354,7.55596666666667
2008-08-15,2008.62021857923,228,2008,8.19115283730883,7.58673333333333
2008-08-16,2008.62295081967,229,2008,8.61213173622991,7.84668333333333
2008-08-17,2008.62568306011,230,2008,8.1845645340227,7.43551666666667
2008-08-18,2008.62841530055,231,2008,8.25377325510463,7.40143333333333
2008-08-19,2008.63114754098,232,2008,7.75603681368503,7.1025
2008-08-20,2008.63387978142,233,2008,7.86453028203876,7.0634
2008-08-21,2008.63661202186,234,2008,7.73513248841644,7.01825
2008-08-22,2008.6393442623,235,2008,7.87779061097323,7.05181666666667
2008-08-23,2008.64207650273,236,2008,7.91411110158263,7.10103333333333
2008-08-24,2008.64480874317,237,2008,7.60435869580751,7.03501666666667
2008-08-25,2008.64754098361,238,2008,8.02439499000692,7.25145
2008-08-26,2008.65027322404,239,2008,7.72560870889331,7.0254
2008-08-27,2008.65300546448,240,2008,7.76755246841595,6.91983333333333
2008-08-28,2008.65573770492,241,2008,7.31781644485417,6.59908333333333
2008-08-29,2008.65846994536,242,2008,7.37584543687154,6.56321666666667
2008-08-30,2008.66120218579,243,2008,7.34067514545161,6.60096666666667
2008-08-31,2008.66393442623,244,2008,7.44497863856909,6.5364
2008-09-01,2008.66666666667,245,2008,7.53172246870214,6.46113333333333
2008-09-02,2008.6693989071,246,2008,7.26279574213932,6.37483333333333
2008-09-03,2008.67213114754,247,2008,7.26494569160114,6.4233
2008-09-04,2008.67486338798,248,2008,7.16635602047529,6.35708333333333
2008-09-05,2008.67759562842,249,2008,7.08318283524062,6.25473333333333
2008-09-06,2008.68032786885,250,2008,7.05464748217958,6.00496666666667
2008-09-07,2008.68306010929,251,2008,7.18794674458489,6.16048333333333
2008-09-08,2008.68579234973,252,2008,7.35966956572697,6.61746666666667
2008-09-09,2008.68852459016,253,2008,7.56340095081285,6.96098333333333
2008-09-10,2008.6912568306,254,2008,7.63913711631034,6.78223333333333
2008-09-11,2008.69398907104,255,2008,7.46002029454449,6.80745
2008-09-12,2008.69672131148,256,2008,7.45989359281783,6.44706666666667
2008-09-13,2008.69945355191,257,2008,7.17470425510168,6.30076666666667
2008-09-14,2008.70218579235,258,2008,7.41732102161388,6.5828
2008-09-15,2008.70491803279,259,2008,7.20635287995074,6.56815
2008-09-16,2008.70765027322,260,2008,7.26408728853057,6.29915
2008-09-17,2008.71038251366,261,2008,7.30766042940956,6.38515
2008-09-18,2008.7131147541,262,2008,7.01111072841383,6.38396666666667
2008-09-19,2008.71584699454,263,2008,7.18047690896157,5.86053333333333
2008-09-20,2008.71857923497,264,2008,6.84580920314847,6.24098333333333
2008-09-21,2008.72131147541,265,2008,7.21713546269349,6.41936666666667
2008-09-22,2008.72404371585,266,2008,6.85634547695415,6.19333333333333
2008-09-23,2008.72677595628,267,2008,6.63111338824813,5.46563333333333
2008-09-24,2008.72950819672,268,2008,6.81053761666735,5.9847
2008-09-25,2008.73224043716,269,2008,6.68140524697333,5.99726666666667
2008-09-26,2008.7349726776,270,2008,6.70468468919085,5.90598333333333
2008-09-29,2008.74316939891,273,2008,6.47995636766312,5.84325
2008-10-01,2008.74863387978,275,2008,6.53069179621183,5.80953333333333
2008-10-02,2008.75136612022,276,2008,6.37542289553869,5.97853333333333
2008-10-03,2008.75409836066,277,2008,6.58194051049969,5.80728333333333
2008-10-04,2008.75683060109,278,2008,6.21305136743655,5.62820833333333
2008-10-05,2008.75956284153,279,2008,6.24997424165536,5.39528333333333
2008-10-06,2008.76229508197,280,2008,6.06224238547102,5.44358333333333
2008-10-07,2008.7650273224,281,2008,6.23619740444818,5.4805
2008-10-08,2008.76775956284,282,2008,6.1353536421126,5.52875
2008-10-09,2008.77049180328,283,2008,6.33910111858016,5.68125
2008-10-10,2008.77322404372,284,2008,6.38033125955586,5.28563333333333
2008-10-11,2008.77595628415,285,2008,6.13581540411846,5.0268
2008-10-12,2008.77868852459,286,2008,6.2531890388552,5.41675
2008-10-13,2008.78142076503,287,2008,5.81427756463013,5.20290833333333
2008-10-16,2008.78961748634,290,2008,6.05446496510787,4.84781666666667
2008-10-17,2008.79234972678,291,2008,5.88471243612605,5.17023333333333
2008-10-18,2008.79508196721,292,2008,5.77246554956451,5.14065
2008-10-20,2008.80054644809,294,2008,5.22327078371767,4.14883333333333
2008-10-23,2008.8087431694,297,2008,5.48338555906913,4.14603333333333
2008-10-25,2008.81420765027,299,2008,5.0319856232538,4.15438333333333
2008-10-27,2008.81967213115,301,2008,5.14291737589414,4.68541666666667
2008-11-01,2008.83333333333,306,2008,5.29045334920114,4.40479166666667
2008-11-02,2008.83606557377,307,2008,5.26094832007136,4.353475
2008-11-03,2008.83879781421,308,2008,5.17069212956845,4.50438333333333
2008-11-04,2008.84153005464,309,2008,5.30260876459525,4.44805
2008-11-05,2008.84426229508,310,2008,5.08191289866458,4.46996666666667
2008-11-06,2008.84699453552,311,2008,5.35485994540738,4.4999
2008-11-07,2008.84972677596,312,2008,5.09824614719132,4.49059166666667
2008-11-09,2008.85519125683,314,2008,5.0038277714798,4.370325
2008-11-10,2008.85792349727,315,2008,4.97907630188536,4.05428333333333
2008-11-11,2008.8606557377,316,2008,4.97177732143189,4.02913333333333
2008-11-15,2008.87158469945,320,2008,4.95998809842821,4.23065833333333
2008-11-16,2008.87431693989,321,2008,4.77629657275149,3.894075
2008-11-17,2008.87704918033,322,2008,4.80582528488725,3.99901666666667
2008-11-23,2008.89344262295,328,2008,4.59293752477602,3.81616666666667
2008-11-24,2008.89617486339,329,2008,4.61874391506036,3.95745
2008-11-25,2008.89890710383,330,2008,4.52615268970587,3.849175
2008-11-26,2008.90163934426,331,2008,4.53562585203884,3.74884166666667
2008-11-27,2008.9043715847,332,2008,4.57274778063794,3.74593333333333
2008-12-01,2008.91530054645,336,2008,4.54970968153579,3.80009166666667
2008-12-02,2008.91803278689,337,2008,4.26564628949103,3.77350833333333
2008-12-03,2008.92076502732,338,2008,4.45706732522404,3.806525
2008-12-05,2008.9262295082,340,2008,4.04796612284064,3.82500833333333
2008-12-08,2008.93442622951,343,2008,4.21223746973374,3.4004
2008-12-12,2008.94535519126,347,2008,4.28025680775677,3.60415
2008-12-15,2008.95355191257,350,2008,4.15805214334847,3.25273333333333
2008-12-17,2008.95901639344,352,2008,4.3327888067214,3.595675
2008-12-28,2008.98907103825,363,2008,4.19069589401443,3.49918333333333
2009-01-04,2009.00821917808,4,2009,4.3881188432326,3.670725
2009-01-05,2009.01095890411,5,2009,4.16546258432812,3.67338333333333
2009-01-06,2009.01369863014,6,2009,4.25629335403238,3.8045
2009-01-07,2009.01643835616,7,2009,4.39940320667636,3.74698333333333
2009-01-11,2009.02739726027,11,2009,4.44575987027251,3.62496666666667
2009-01-21,2009.05479452055,21,2009,4.6409231873359,3.9904
2009-01-22,2009.05753424658,22,2009,4.65578532231584,4.08174166666667
2009-01-25,2009.06575342466,25,2009,4.45985194492527,3.97128333333333
2009-01-27,2009.07123287671,27,2009,4.80479220272725,4.22524166666667
2009-01-30,2009.07945205479,30,2009,4.73710109005011,4.42585833333333
2009-02-03,2009.0904109589,34,2009,5.24094418560084,4.38776666666667
2009-02-04,2009.09315068493,35,2009,5.00891795958283,4.676775
2009-02-05,2009.09589041096,36,2009,5.39420429855453,4.786725
2009-02-06,2009.09863013699,37,2009,4.97706093037394,4.53149166666667
2009-02-12,2009.11506849315,43,2009,5.5908206718704,4.95576666666667
2009-02-14,2009.12054794521,45,2009,5.70707318074512,5.06213333333333
2009-02-24,2009.14794520548,55,2009,6.05227808172259,5.26913333333333
2009-02-25,2009.15068493151,56,2009,5.95461492609204,5.42305
2009-02-26,2009.15342465753,57,2009,6.29109381064422,5.63686666666667
2009-03-04,2009.1698630137,63,2009,6.36568806173414,5.81723333333333
2009-03-06,2009.17534246575,65,2009,6.47103546955832,5.95790833333333
2009-03-12,2009.19178082192,71,2009,6.7451028565718,6.06028333333333
2009-03-13,2009.19452054795,72,2009,6.70037773004075,6.22478333333333
2009-03-16,2009.20273972603,75,2009,7.38115535069287,6.32731666666667
2009-03-17,2009.20547945205,76,2009,7.04137306447233,6.58628333333333
2009-03-18,2009.20821917808,77,2009,6.83122733253807,6.39853333333333
2009-03-21,2009.21643835616,80,2009,7.38078371471267,6.02305
2009-03-22,2009.21917808219,81,2009,7.27292464437446,6.70429166666667
2009-03-26,2009.2301369863,85,2009,7.22149995229004,6.869675
2009-03-27,2009.23287671233,86,2009,7.42266285548626,6.70184166666667
2009-03-30,2009.24109589041,89,2009,7.6025118275937,6.99165
2009-03-31,2009.24383561644,90,2009,7.5011898722912,6.46291666666667
2009-04-04,2009.25479452055,94,2009,7.79218062883359,7.16783333333333
2009-04-05,2009.25753424658,95,2009,7.32730067750364,6.52545
2009-04-08,2009.26575342466,98,2009,8.1344427388817,7.33438333333333
2009-04-10,2009.27123287671,100,2009,8.06638082336088,7.40981666666667
2009-04-13,2009.27945205479,103,2009,7.44773430108454,6.949825
2009-04-14,2009.28219178082,104,2009,7.16478047421376,5.69464166666667
2009-04-15,2009.28493150685,105,2009,7.73822770974653,7.09331666666667
2009-04-17,2009.2904109589,107,2009,8.52597144627187,6.78470833333333
2009-04-18,2009.29315068493,108,2009,8.34638893446421,7.59948333333333
2009-04-19,2009.29589041096,109,2009,8.27935555450477,7.99301666666667
2009-04-20,2009.29863013699,110,2009,7.15784473842114,7.0984
2009-04-21,2009.30136986301,111,2009,7.9526434849335,7.5045
2009-04-22,2009.30410958904,112,2009,8.48742011432316,7.89699166666667
2009-04-26,2009.31506849315,116,2009,8.40232324097385,7.7283
2009-04-27,2009.31780821918,117,2009,8.24398746659917,7.70778333333333
2009-04-28,2009.32054794521,118,2009,8.44676181331468,7.91866666666667
2009-04-29,2009.32328767123,119,2009,8.16956463982512,7.0673
2009-04-30,2009.32602739726,120,2009,8.26930315136163,7.59205
2009-05-01,2009.32876712329,121,2009,8.4098910884109,6.969
2009-05-05,2009.3397260274,125,2009,8.34330586939983,7.98611666666667
2009-05-06,2009.34246575342,126,2009,8.51579762553388,8.09935
2009-05-07,2009.34520547945,127,2009,8.25613155838357,8.0818
2009-05-10,2009.35342465753,130,2009,8.68273874806081,7.93381666666667
2009-05-11,2009.35616438356,131,2009,8.68337478628008,8.14418333333333
2009-05-12,2009.35890410959,132,2009,8.90018922586415,8.25896666666667
2009-05-13,2009.36164383562,133,2009,8.54266359807963,8.09866666666667
2009-05-14,2009.36438356164,134,2009,8.26750690834988,7.77008333333333
2009-05-15,2009.36712328767,135,2009,7.82836632197789,7.53666666666667
2009-05-16,2009.3698630137,136,2009,7.91507062333175,7.5789
2009-05-17,2009.37260273973,137,2009,8.3911085244294,7.75003333333333
2009-05-18,2009.37534246575,138,2009,8.42034199036278,7.97229166666667
2009-05-19,2009.37808219178,139,2009,8.45633452929246,7.984625
2009-05-20,2009.38082191781,140,2009,8.56730099395959,7.99069166666667
2009-05-21,2009.38356164384,141,2009,8.55473180782069,7.51638333333333
2009-05-22,2009.38630136986,142,2009,8.46564825844943,7.9262
2009-05-23,2009.38904109589,143,2009,8.73731790238116,8.02128333333333
2009-05-24,2009.39178082192,144,2009,8.69981169781577,8.15578333333333
2009-05-25,2009.39452054795,145,2009,8.5060066166025,8.02225
2009-05-26,2009.39726027397,146,2009,9.02709756507495,8.29115
2009-05-27,2009.4,147,2009,8.81528476093879,8.00691666666667
2009-05-28,2009.40273972603,148,2009,8.95590795090157,8.18688333333333
2009-05-29,2009.40547945205,149,2009,8.95880486004024,8.6256
2009-05-30,2009.40821917808,150,2009,8.85702120354628,8.40966666666667
2009-05-31,2009.41095890411,151,2009,8.60026631444065,8.21105
2009-06-01,2009.41369863014,152,2009,8.99818804407482,8.69555
2009-06-02,2009.41643835616,153,2009,9.26893011644614,8.5882
2009-06-03,2009.41917808219,154,2009,9.07664781134675,8.59643333333333
2009-06-05,2009.42465753425,156,2009,8.99177755721775,8.47474166666667
2009-06-07,2009.4301369863,158,2009,9.18769130234022,8.58388333333333
2009-06-08,2009.43287671233,159,2009,8.98337610371708,8.48603333333333
2009-06-09,2009.43561643836,160,2009,9.03878879629246,8.32581666666667
2009-06-10,2009.43835616438,161,2009,8.63313905102336,8.23031666666667
2009-06-11,2009.44109589041,162,2009,9.2937850962051,8.47528333333333
2009-06-12,2009.44383561644,163,2009,9.09614179956431,8.58738333333333
2009-06-13,2009.44657534247,164,2009,9.28581924837739,8.44663333333333
2009-06-14,2009.44931506849,165,2009,9.21783088261381,8.61203333333333
2009-06-15,2009.45205479452,166,2009,9.08111893642245,8.4819
2009-06-16,2009.45479452055,167,2009,9.30757585722442,8.44563333333333
2009-06-17,2009.45753424658,168,2009,8.9927733881721,8.50293333333333
2009-06-18,2009.4602739726,169,2009,9.29349552400165,8.29503333333333
2009-06-19,2009.46301369863,170,2009,9.09937402802948,8.52035
2009-06-20,2009.46575342466,171,2009,9.36704106249945,8.62321666666667
2009-06-21,2009.46849315068,172,2009,8.92104058119464,8.269875
2009-06-22,2009.47123287671,173,2009,9.29998948399739,8.65889166666667
2009-06-23,2009.47397260274,174,2009,9.32888504473591,8.53473333333333
2009-06-24,2009.47671232877,175,2009,8.92904117211549,8.42393333333333
2009-06-25,2009.47945205479,176,2009,8.91697792434271,8.05701666666667
2009-06-26,2009.48219178082,177,2009,8.6723343887995,8.21161666666667
2009-06-27,2009.48493150685,178,2009,9.13074262012314,7.39421666666667
2009-06-28,2009.48767123288,179,2009,8.97216733135605,8.270475
2009-06-29,2009.4904109589,180,2009,9.24786239868408,8.51264166666667
2009-06-30,2009.49315068493,181,2009,8.67228268036238,8.00086666666667
2009-07-01,2009.49589041096,182,2009,8.33561731740448,7.7286
2009-07-02,2009.49863013699,183,2009,8.82853259362462,8.17836666666667
2009-07-03,2009.50136986301,184,2009,8.7344147607737,8.3355
2009-07-04,2009.50410958904,185,2009,9.14769290820873,8.02093333333333
2009-07-05,2009.50684931507,186,2009,8.74016906617209,8.067
2009-07-06,2009.5095890411,187,2009,8.82362636906948,8.04048333333333
2009-07-07,2009.51232876712,188,2009,8.76630758499674,8.3594
2009-07-08,2009.51506849315,189,2009,8.94860822296441,8.27185
2009-07-09,2009.51780821918,190,2009,8.91513105619197,8.0061
2009-07-10,2009.52054794521,191,2009,8.78671291759749,8.27133333333333
2009-07-11,2009.52328767123,192,2009,9.13812185134318,8.3534
2009-07-12,2009.52602739726,193,2009,8.78589347000706,8.30338333333333
2009-07-13,2009.52876712329,194,2009,9.04900733198522,8.1886
2009-07-14,2009.53150684932,195,2009,8.59497341037,8.00118333333333
2009-07-15,2009.53424657534,196,2009,8.80856738940473,7.12553333333333
2009-07-16,2009.53698630137,197,2009,8.89778882105038,7.95023333333333
2009-07-17,2009.5397260274,198,2009,8.76881888385055,8.27978333333333
2009-07-18,2009.54246575342,199,2009,9.07734336243779,8.21588333333333
2009-07-19,2009.54520547945,200,2009,8.7188135651846,8.21471666666667
2009-07-20,2009.54794520548,201,2009,8.96150660213108,8.1572
2009-07-21,2009.55068493151,202,2009,8.44580858083662,8.00323333333333
2009-07-22,2009.55342465753,203,2009,8.86225937051564,8.07763333333333
2009-07-23,2009.55616438356,204,2009,8.56112565035729,8.09291666666667
2009-07-24,2009.55890410959,205,2009,8.84385571643008,8.14913333333333
2009-07-25,2009.56164383562,206,2009,9.00854007841952,8.31105
2009-07-26,2009.56438356164,207,2009,8.64029492324027,8.14976666666667
2009-07-27,2009.56712328767,208,2009,9.04029287706702,8.1607
2009-07-28,2009.5698630137,209,2009,8.62349130411387,8.07375
2009-07-29,2009.57260273973,210,2009,8.8524820976432,8.00878333333333
2009-07-30,2009.57534246575,211,2009,8.56744725804822,8.08916666666667
2009-07-31,2009.57808219178,212,2009,8.71485528413721,7.87628333333333
2009-08-01,2009.58082191781,213,2009,8.46678464291884,7.88386666666667
2009-08-02,2009.58356164384,214,2009,8.40646373534529,7.82405
2009-08-03,2009.58630136986,215,2009,8.68099419311987,7.80856666666667
2009-08-04,2009.58904109589,216,2009,8.32460252063512,7.70566666666667
2009-08-05,2009.59178082192,217,2009,8.65406370173834,7.74561666666667
2009-08-06,2009.59452054795,218,2009,8.36749615244725,7.81165
2009-08-07,2009.59726027397,219,2009,8.78517142639768,8.17841666666667
2009-08-08,2009.6,220,2009,8.20371689826293,7.81263333333333
2009-08-09,2009.60273972603,221,2009,8.35472665114556,7.42705
2009-08-10,2009.60547945205,222,2009,8.40607142702546,7.52048333333333
2009-08-11,2009.60821917808,223,2009,8.08430687232939,7.2434
2009-08-12,2009.61095890411,224,2009,8.32934916386614,7.2957
2009-08-13,2009.61369863014,225,2009,8.02623115887653,7.47246666666667
2009-08-14,2009.61643835616,226,2009,8.41283646758558,7.38958333333333
2009-08-15,2009.61917808219,227,2009,8.10296741260678,7.42443333333333
2009-08-16,2009.62191780822,228,2009,8.21007257001294,7.4073
2009-08-17,2009.62465753425,229,2009,7.8270855099271,7.2895
